config_id,family,c,gamma,fold,train_eer,validation_eer,validation_roc_auc,working_fmr,working_fnmr
linear_svm__c_0.1,linear_svm,0.1,,4,0.06432748538011696,0.2222222222222222,0.8691160493827161,0.008888888888888889,0.8355555555555556
linear_svm__c_1,linear_svm,1.0,,4,0.06198830409356725,0.2311111111111111,0.864079012345679,0.008888888888888889,0.8444444444444444
linear_svm__c_10,linear_svm,10.0,,4,0.06198830409356725,0.2311111111111111,0.862241975308642,0.008888888888888889,0.8622222222222222
linear_svm__c_100,linear_svm,100.0,,4,0.06198830409356725,0.2311111111111111,0.8620839506172839,0.008888888888888889,0.8622222222222222
rbf_svm__c_0.001__gamma_0.0001,rbf_svm,0.001,0.0001,4,0.12982456140350876,0.14222222222222222,0.9412543209876544,0.0044444444444444444,0.5955555555555555
rbf_svm__c_0.001__gamma_0.001,rbf_svm,0.001,0.001,4,0.13216374269005848,0.13777777777777778,0.9424395061728396,0.0044444444444444444,0.5911111111111111
rbf_svm__c_0.001__gamma_0.01,rbf_svm,0.001,0.01,4,0.13216374269005848,0.1288888888888889,0.9519802469135803,0.008888888888888889,0.48444444444444446
rbf_svm__c_0.001__gamma_0.1,rbf_svm,0.001,0.1,4,0.0,0.12444444444444444,0.9575111111111112,0.008888888888888889,0.5111111111111111
rbf_svm__c_0.001__gamma_1,rbf_svm,0.001,1.0,4,0.0,0.1096491228070176,0.9223901234567901,0.008888888888888889,0.5155555555555555
rbf_svm__c_0.01__gamma_0.0001,rbf_svm,0.01,0.0001,4,0.12982456140350876,0.14222222222222222,0.9412543209876544,0.0044444444444444444,0.5955555555555555
rbf_svm__c_0.01__gamma_0.001,rbf_svm,0.01,0.001,4,0.13216374269005848,0.13777777777777778,0.9424395061728396,0.0044444444444444444,0.5911111111111111
rbf_svm__c_0.01__gamma_0.01,rbf_svm,0.01,0.01,4,0.13216374269005848,0.1288888888888889,0.9519802469135803,0.008888888888888889,0.48444444444444446
rbf_svm__c_0.01__gamma_0.1,rbf_svm,0.01,0.1,4,0.0,0.12444444444444444,0.9575111111111112,0.008888888888888889,0.5111111111111111
rbf_svm__c_0.01__gamma_1,rbf_svm,0.01,1.0,4,0.0,0.12068965517241381,0.9165432098765431,0.008888888888888889,0.5155555555555555
rbf_svm__c_0.1__gamma_0.0001,rbf_svm,0.1,0.0001,4,0.12982456140350876,0.14222222222222222,0.9412543209876544,0.0044444444444444444,0.5955555555555555
rbf_svm__c_0.1__gamma_0.001,rbf_svm,0.1,0.001,4,0.1239766081871345,0.1511111111111111,0.9332345679012346,0.008888888888888889,0.6
rbf_svm__c_0.1__gamma_0.01,rbf_svm,0.1,0.01,4,0.08304093567251462,0.17777777777777778,0.9230024691358024,0.008888888888888889,0.6088888888888889
rbf_svm__c_0.1__gamma_0.1,rbf_svm,0.1,0.1,4,0.0,0.12444444444444444,0.9575111111111112,0.008888888888888889,0.5111111111111111
rbf_svm__c_0.1__gamma_1,rbf_svm,0.1,1.0,4,0.0,0.11688311688311688,0.9186271604938271,0.008888888888888889,0.5155555555555555
rbf_svm__c_1__gamma_0.0001,rbf_svm,1.0,0.0001,4,0.12046783625730995,0.16,0.9310814814814814,0.008888888888888889,0.6044444444444445
rbf_svm__c_1__gamma_0.001,rbf_svm,1.0,0.001,4,0.07953216374269007,0.2,0.8989432098765431,0.008888888888888889,0.7333333333333333
rbf_svm__c_1__gamma_0.01,rbf_svm,1.0,0.01,4,0.005847953216374269,0.20444444444444446,0.888632098765432,0.008888888888888889,0.7422222222222222
rbf_svm__c_1__gamma_0.1,rbf_svm,1.0,0.1,4,0.0,0.12444444444444444,0.9550617283950615,0.0044444444444444444,0.52
rbf_svm__c_1__gamma_1,rbf_svm,1.0,1.0,4,0.0,0.09777777777777778,0.9471703703703704,0.008888888888888889,0.5155555555555555
rbf_svm__c_10__gamma_0.0001,rbf_svm,10.0,0.0001,4,0.08187134502923976,0.2088888888888889,0.8975802469135803,0.008888888888888889,0.7644444444444445
rbf_svm__c_10__gamma_0.001,rbf_svm,10.0,0.001,4,0.04678362573099415,0.2222222222222222,0.8800197530864198,0.008888888888888889,0.7955555555555556
rbf_svm__c_10__gamma_0.01,rbf_svm,10.0,0.01,4,0.0,0.2088888888888889,0.8852938271604938,0.008888888888888889,0.6755555555555556
rbf_svm__c_10__gamma_0.1,rbf_svm,10.0,0.1,4,0.0,0.12444444444444444,0.9550814814814814,0.0044444444444444444,0.52
rbf_svm__c_10__gamma_1,rbf_svm,10.0,1.0,4,0.0,0.09777777777777778,0.9519703703703704,0.008888888888888889,0.5155555555555555
rbf_svm__c_100__gamma_0.0001,rbf_svm,100.0,0.0001,4,0.06198830409356725,0.21777777777777776,0.8820148148148148,0.008888888888888889,0.7911111111111111
rbf_svm__c_100__gamma_0.001,rbf_svm,100.0,0.001,4,0.0023391812865497076,0.2222222222222222,0.8781432098765432,0.008888888888888889,0.7066666666666667
rbf_svm__c_100__gamma_0.01,rbf_svm,100.0,0.01,4,0.0,0.2088888888888889,0.8852938271604938,0.008888888888888889,0.6755555555555556
rbf_svm__c_100__gamma_0.1,rbf_svm,100.0,0.1,4,0.0,0.12444444444444444,0.9550814814814814,0.0044444444444444444,0.52
rbf_svm__c_100__gamma_1,rbf_svm,100.0,1.0,4,0.0,0.09777777777777778,0.9519703703703704,0.008888888888888889,0.5155555555555555
logistic_regression__c_0.001,logistic_regression,0.001,,5,0.09444444444444444,0.15555555555555556,0.9335185185185185,0.005555555555555556,0.35
logistic_regression__c_0.01,logistic_regression,0.01,,5,0.07111111111111111,0.2,0.8987037037037037,0.005555555555555556,0.5444444444444444
